1.000000000000000000e+00,1.000000000000000000e+00,5.341833393991691992e+00,2.510000000000000009e-01
2.000000000000000000e+00,1.000000000000000000e+00,5.097866390977287665e+00,2.615000000000000102e-01
3.000000000000000000e+00,1.000000000000000000e+00,5.149496135971276090e+00,2.735000000000000209e-01
4.000000000000000000e+00,1.000000000000000000e+00,5.194994802004657686e+00,2.730000000000000204e-01
5.000000000000000000e+00,1.000000000000000000e+00,5.238666647986974567e+00,2.770000000000000240e-01
6.000000000000000000e+00,1.000000000000000000e+00,5.293722193979192525e+00,2.705000000000000182e-01
7.000000000000000000e+00,1.000000000000000000e+00,5.337775263004004955e+00,2.785000000000000253e-01
8.000000000000000000e+00,1.000000000000000000e+00,5.387649427022552118e+00,2.949999999999999845e-01
9.000000000000000000e+00,1.000000000000000000e+00,5.457221102988114581e+00,2.929999999999999827e-01
1.000000000000000000e+01,1.000000000000000000e+00,5.500592063996009529e+00,2.984999999999999876e-01
1.000000000000000000e+00,2.000000000000000000e+00,5.088272505003260449e+00,3.659999999999999920e-01
2.000000000000000000e+00,2.000000000000000000e+00,5.136950068001169711e+00,3.795000000000000040e-01
3.000000000000000000e+00,2.000000000000000000e+00,5.185632026987150311e+00,3.970000000000000195e-01
4.000000000000000000e+00,2.000000000000000000e+00,5.234270706016104668e+00,4.094999999999999751e-01
5.000000000000000000e+00,2.000000000000000000e+00,5.284082536993082613e+00,4.159999999999999809e-01
6.000000000000000000e+00,2.000000000000000000e+00,5.332579311972949654e+00,4.284999999999999920e-01
7.000000000000000000e+00,2.000000000000000000e+00,5.381142612022813410e+00,4.309999999999999942e-01
8.000000000000000000e+00,2.000000000000000000e+00,5.430401142017217353e+00,4.329999999999999960e-01
9.000000000000000000e+00,2.000000000000000000e+00,5.476937188010197133e+00,4.294999999999999929e-01
1.000000000000000000e+01,2.000000000000000000e+00,5.525052168988622725e+00,4.390000000000000013e-01
1.000000000000000000e+00,3.000000000000000000e+00,4.782759780995547771e+00,4.759999999999999787e-01
2.000000000000000000e+00,3.000000000000000000e+00,4.832663050998235121e+00,4.879999999999999893e-01
3.000000000000000000e+00,3.000000000000000000e+00,4.880225942004472017e+00,4.849999999999999867e-01
4.000000000000000000e+00,3.000000000000000000e+00,4.930121017998317257e+00,5.064999999999999503e-01
5.000000000000000000e+00,3.000000000000000000e+00,4.981056050019105896e+00,5.114999999999999547e-01
6.000000000000000000e+00,3.000000000000000000e+00,5.028464402013923973e+00,5.150000000000000133e-01
7.000000000000000000e+00,3.000000000000000000e+00,5.075627496989909559e+00,5.194999999999999618e-01
8.000000000000000000e+00,3.000000000000000000e+00,5.125393118010833859e+00,5.280000000000000249e-01
9.000000000000000000e+00,3.000000000000000000e+00,5.173366678995080292e+00,5.224999999999999645e-01
1.000000000000000000e+01,3.000000000000000000e+00,5.220048026996664703e+00,5.304999999999999716e-01
1.000000000000000000e+00,4.000000000000000000e+00,4.849177700991276652e+00,5.835000000000000187e-01
2.000000000000000000e+00,4.000000000000000000e+00,4.898882573004812002e+00,5.659999999999999476e-01
3.000000000000000000e+00,4.000000000000000000e+00,4.945371141016948968e+00,6.135000000000000453e-01
4.000000000000000000e+00,4.000000000000000000e+00,4.998977463023038581e+00,6.209999999999999964e-01
5.000000000000000000e+00,4.000000000000000000e+00,5.046120734012220055e+00,6.324999999999999512e-01
6.000000000000000000e+00,4.000000000000000000e+00,5.092006983992177993e+00,6.284999999999999476e-01
7.000000000000000000e+00,4.000000000000000000e+00,5.137988707021577284e+00,6.374999999999999556e-01
8.000000000000000000e+00,4.000000000000000000e+00,5.189634667010977864e+00,6.364999999999999547e-01
9.000000000000000000e+00,4.000000000000000000e+00,5.234847627027193084e+00,6.404999999999999583e-01
1.000000000000000000e+01,4.000000000000000000e+00,5.285233746020821854e+00,6.444999999999999618e-01
1.000000000000000000e+00,5.000000000000000000e+00,4.850584168976638466e+00,6.909999999999999476e-01
2.000000000000000000e+00,5.000000000000000000e+00,4.902901813969947398e+00,6.810000000000000497e-01
3.000000000000000000e+00,5.000000000000000000e+00,4.948984863964142278e+00,7.155000000000000249e-01
4.000000000000000000e+00,5.000000000000000000e+00,4.992291221977211535e+00,7.219999999999999751e-01
5.000000000000000000e+00,5.000000000000000000e+00,5.040778969996608794e+00,7.145000000000000240e-01
6.000000000000000000e+00,5.000000000000000000e+00,5.088397500978317112e+00,7.179999999999999716e-01
7.000000000000000000e+00,5.000000000000000000e+00,5.140062776976265013e+00,7.269999999999999796e-01
8.000000000000000000e+00,5.000000000000000000e+00,5.187840145983500406e+00,7.325000000000000400e-01
9.000000000000000000e+00,5.000000000000000000e+00,5.233456766989547759e+00,7.329999999999999849e-01
1.000000000000000000e+01,5.000000000000000000e+00,5.282033453986514360e+00,7.335000000000000409e-01
1.000000000000000000e+00,6.000000000000000000e+00,4.827934134023962542e+00,7.794999999999999707e-01
2.000000000000000000e+00,6.000000000000000000e+00,4.879109376022825018e+00,7.674999999999999600e-01
3.000000000000000000e+00,6.000000000000000000e+00,4.926244745030999184e+00,7.900000000000000355e-01
4.000000000000000000e+00,6.000000000000000000e+00,4.975888534041587263e+00,8.120000000000000551e-01
5.000000000000000000e+00,6.000000000000000000e+00,5.025882574002025649e+00,8.024999999999999911e-01
6.000000000000000000e+00,6.000000000000000000e+00,5.071876794041600078e+00,8.145000000000000018e-01
7.000000000000000000e+00,6.000000000000000000e+00,5.121536521008238196e+00,8.169999999999999485e-01
8.000000000000000000e+00,6.000000000000000000e+00,5.168452791025629267e+00,8.145000000000000018e-01
9.000000000000000000e+00,6.000000000000000000e+00,5.217393461003666744e+00,8.165000000000000036e-01
1.000000000000000000e+01,6.000000000000000000e+00,5.266153231030330062e+00,8.149999999999999467e-01
1.000000000000000000e+00,7.000000000000000000e+00,4.943187997996574268e+00,8.229999999999999538e-01
2.000000000000000000e+00,7.000000000000000000e+00,4.992882595019182190e+00,8.259999999999999565e-01
3.000000000000000000e+00,7.000000000000000000e+00,5.039981340029044077e+00,8.469999999999999751e-01
4.000000000000000000e+00,7.000000000000000000e+00,5.089107595005771145e+00,8.479999999999999760e-01
5.000000000000000000e+00,7.000000000000000000e+00,5.139183696999680251e+00,8.585000000000000409e-01
6.000000000000000000e+00,7.000000000000000000e+00,5.186111483024433255e+00,8.509999999999999787e-01
7.000000000000000000e+00,7.000000000000000000e+00,5.233183314005145803e+00,8.595000000000000417e-01
8.000000000000000000e+00,7.000000000000000000e+00,5.281761908001499251e+00,8.469999999999999751e-01
9.000000000000000000e+00,7.000000000000000000e+00,5.329391425009816885e+00,8.519999999999999796e-01
1.000000000000000000e+01,7.000000000000000000e+00,5.380004419013857841e+00,8.519999999999999796e-01
1.000000000000000000e+00,8.000000000000000000e+00,4.965206717984983698e+00,8.555000000000000382e-01
2.000000000000000000e+00,8.000000000000000000e+00,5.015143598982831463e+00,8.445000000000000284e-01
3.000000000000000000e+00,8.000000000000000000e+00,5.064195379964075983e+00,8.725000000000000533e-01
4.000000000000000000e+00,8.000000000000000000e+00,5.113176675979048014e+00,8.675000000000000488e-01
5.000000000000000000e+00,8.000000000000000000e+00,5.161584086978109553e+00,8.735000000000000542e-01
6.000000000000000000e+00,8.000000000000000000e+00,5.209217666997574270e+00,8.699999999999999956e-01
7.000000000000000000e+00,8.000000000000000000e+00,5.257421639980748296e+00,8.719999999999999973e-01
8.000000000000000000e+00,8.000000000000000000e+00,5.305681567959254608e+00,8.729999999999999982e-01
9.000000000000000000e+00,8.000000000000000000e+00,5.354160760005470365e+00,8.764999999999999458e-01
1.000000000000000000e+01,8.000000000000000000e+00,5.405521323991706595e+00,8.774999999999999467e-01
1.000000000000000000e+00,9.000000000000000000e+00,4.929643326002405956e+00,8.695000000000000506e-01
2.000000000000000000e+00,9.000000000000000000e+00,4.981008335016667843e+00,8.655000000000000471e-01
3.000000000000000000e+00,9.000000000000000000e+00,5.028496718994574621e+00,8.894999999999999574e-01
4.000000000000000000e+00,9.000000000000000000e+00,5.077796579978894442e+00,8.914999999999999591e-01
5.000000000000000000e+00,9.000000000000000000e+00,5.127778148977085948e+00,8.944999999999999618e-01
6.000000000000000000e+00,9.000000000000000000e+00,5.176355108997086063e+00,8.894999999999999574e-01
7.000000000000000000e+00,9.000000000000000000e+00,5.222656978003215045e+00,8.904999999999999583e-01
8.000000000000000000e+00,9.000000000000000000e+00,5.274251680995803326e+00,8.904999999999999583e-01
9.000000000000000000e+00,9.000000000000000000e+00,5.319018406007671729e+00,8.904999999999999583e-01
1.000000000000000000e+01,9.000000000000000000e+00,5.367070473002968356e+00,8.870000000000000107e-01
1.000000000000000000e+00,1.000000000000000000e+01,4.994333140988601372e+00,8.924999999999999600e-01
2.000000000000000000e+00,1.000000000000000000e+01,5.045362000993918628e+00,8.834999999999999520e-01
3.000000000000000000e+00,1.000000000000000000e+01,5.097075993980979547e+00,8.984999999999999654e-01
4.000000000000000000e+00,1.000000000000000000e+01,5.145132594014285132e+00,9.034999999999999698e-01
5.000000000000000000e+00,1.000000000000000000e+01,5.190905706986086443e+00,9.110000000000000320e-01
6.000000000000000000e+00,1.000000000000000000e+01,5.239025524002499878e+00,9.054999999999999716e-01
7.000000000000000000e+00,1.000000000000000000e+01,5.286013807985000312e+00,9.064999999999999725e-01
8.000000000000000000e+00,1.000000000000000000e+01,5.338148546987213194e+00,9.104999999999999760e-01
9.000000000000000000e+00,1.000000000000000000e+01,5.383992455987026915e+00,9.100000000000000311e-01
1.000000000000000000e+01,1.000000000000000000e+01,5.433945689001120627e+00,9.094999999999999751e-01
1.000000000000000000e+00,1.100000000000000000e+01,5.059360823011957109e+00,9.060000000000000275e-01
2.000000000000000000e+00,1.100000000000000000e+01,5.109916837012860924e+00,8.894999999999999574e-01
3.000000000000000000e+00,1.100000000000000000e+01,5.158681015018373728e+00,9.084999999999999742e-01
4.000000000000000000e+00,1.100000000000000000e+01,5.206950504012638703e+00,9.130000000000000338e-01
5.000000000000000000e+00,1.100000000000000000e+01,5.255057486006990075e+00,9.110000000000000320e-01
6.000000000000000000e+00,1.100000000000000000e+01,5.303153856017161161e+00,9.150000000000000355e-01
7.000000000000000000e+00,1.100000000000000000e+01,5.351996395998867229e+00,9.120000000000000329e-01
8.000000000000000000e+00,1.100000000000000000e+01,5.400417491997359321e+00,9.164999999999999813e-01
9.000000000000000000e+00,1.100000000000000000e+01,5.447263306996319443e+00,9.110000000000000320e-01
1.000000000000000000e+01,1.100000000000000000e+01,5.497839212999679148e+00,9.104999999999999760e-01
1.000000000000000000e+00,1.200000000000000000e+01,5.044279822002863511e+00,9.130000000000000338e-01
2.000000000000000000e+00,1.200000000000000000e+01,5.094210085022496060e+00,9.020000000000000240e-01
3.000000000000000000e+00,1.200000000000000000e+01,5.144090786023298278e+00,9.160000000000000364e-01
4.000000000000000000e+00,1.200000000000000000e+01,5.190695752011379227e+00,9.190000000000000391e-01
5.000000000000000000e+00,1.200000000000000000e+01,5.236916408990509808e+00,9.190000000000000391e-01
6.000000000000000000e+00,1.200000000000000000e+01,5.288452146021882072e+00,9.250000000000000444e-01
7.000000000000000000e+00,1.200000000000000000e+01,5.334723867999855429e+00,9.200000000000000400e-01
8.000000000000000000e+00,1.200000000000000000e+01,5.384528794005746022e+00,9.200000000000000400e-01
9.000000000000000000e+00,1.200000000000000000e+01,5.430723033001413569e+00,9.184999999999999831e-01
1.000000000000000000e+01,1.200000000000000000e+01,5.481660051998915151e+00,9.180000000000000382e-01
1.000000000000000000e+00,1.300000000000000000e+01,5.353692211996531114e+00,9.224999999999999867e-01
2.000000000000000000e+00,1.300000000000000000e+01,5.406511809997027740e+00,9.194999999999999840e-01
3.000000000000000000e+00,1.300000000000000000e+01,5.454245659988373518e+00,9.270000000000000462e-01
4.000000000000000000e+00,1.300000000000000000e+01,5.501246233965503052e+00,9.314999999999999947e-01
5.000000000000000000e+00,1.300000000000000000e+01,5.549668190971715376e+00,9.280000000000000471e-01
6.000000000000000000e+00,1.300000000000000000e+01,5.598071732965763658e+00,9.284999999999999920e-01
7.000000000000000000e+00,1.300000000000000000e+01,5.646020616986788809e+00,9.240000000000000435e-01
8.000000000000000000e+00,1.300000000000000000e+01,5.696328440972138196e+00,9.260000000000000453e-01
9.000000000000000000e+00,1.300000000000000000e+01,5.743484035978326574e+00,9.250000000000000444e-01
1.000000000000000000e+01,1.300000000000000000e+01,5.791933289990993217e+00,9.250000000000000444e-01
1.000000000000000000e+00,1.400000000000000000e+01,5.450541135011008009e+00,9.344999999999999973e-01
2.000000000000000000e+00,1.400000000000000000e+01,5.501449584000511095e+00,9.250000000000000444e-01
3.000000000000000000e+00,1.400000000000000000e+01,5.550656298000831157e+00,9.360000000000000542e-01
4.000000000000000000e+00,1.400000000000000000e+01,5.598539769009221345e+00,9.429999999999999494e-01
5.000000000000000000e+00,1.400000000000000000e+01,5.646051354968221858e+00,9.399999999999999467e-01
6.000000000000000000e+00,1.400000000000000000e+01,5.696415439975680783e+00,9.389999999999999458e-01
7.000000000000000000e+00,1.400000000000000000e+01,5.743312150007113814e+00,9.344999999999999973e-01
8.000000000000000000e+00,1.400000000000000000e+01,5.792147691012360156e+00,9.330000000000000515e-01
9.000000000000000000e+00,1.400000000000000000e+01,5.838898296991828829e+00,9.320000000000000506e-01
1.000000000000000000e+01,1.400000000000000000e+01,5.889610023994464427e+00,9.350000000000000533e-01
1.000000000000000000e+00,1.500000000000000000e+01,5.502695527975447476e+00,9.284999999999999920e-01
2.000000000000000000e+00,1.500000000000000000e+01,5.553469678969122469e+00,9.250000000000000444e-01
3.000000000000000000e+00,1.500000000000000000e+01,5.602362069970695302e+00,9.340000000000000524e-01
4.000000000000000000e+00,1.500000000000000000e+01,5.650982449966249987e+00,9.409999999999999476e-01
5.000000000000000000e+00,1.500000000000000000e+01,5.700870361964916810e+00,9.415000000000000036e-01
6.000000000000000000e+00,1.500000000000000000e+01,5.745418085978599265e+00,9.429999999999999494e-01
7.000000000000000000e+00,1.500000000000000000e+01,5.796388115966692567e+00,9.370000000000000551e-01
8.000000000000000000e+00,1.500000000000000000e+01,5.843080140970414504e+00,9.360000000000000542e-01
9.000000000000000000e+00,1.500000000000000000e+01,5.891245743958279490e+00,9.354999999999999982e-01
1.000000000000000000e+01,1.500000000000000000e+01,5.943146350968163460e+00,9.385000000000000009e-01
1.000000000000000000e+00,1.600000000000000000e+01,5.466425632010214031e+00,9.379999999999999449e-01
2.000000000000000000e+00,1.600000000000000000e+01,5.517087271029595286e+00,9.344999999999999973e-01
3.000000000000000000e+00,1.600000000000000000e+01,5.565574227017350495e+00,9.449999999999999512e-01
4.000000000000000000e+00,1.600000000000000000e+01,5.613382876035757363e+00,9.475000000000000089e-01
5.000000000000000000e+00,1.600000000000000000e+01,5.662349125050241128e+00,9.435000000000000053e-01
6.000000000000000000e+00,1.600000000000000000e+01,5.709916813037125394e+00,9.419999999999999485e-01
7.000000000000000000e+00,1.600000000000000000e+01,5.757562649028841406e+00,9.429999999999999494e-01
8.000000000000000000e+00,1.600000000000000000e+01,5.806536592019256204e+00,9.449999999999999512e-01
9.000000000000000000e+00,1.600000000000000000e+01,5.854586269037099555e+00,9.445000000000000062e-01
1.000000000000000000e+01,1.600000000000000000e+01,5.903228040027897805e+00,9.445000000000000062e-01
1.000000000000000000e+00,1.700000000000000000e+01,5.600179309985833243e+00,9.419999999999999485e-01
2.000000000000000000e+00,1.700000000000000000e+01,5.650544459960656241e+00,9.389999999999999458e-01
3.000000000000000000e+00,1.700000000000000000e+01,5.700460708991158754e+00,9.469999999999999529e-01
4.000000000000000000e+00,1.700000000000000000e+01,5.746634476992767304e+00,9.509999999999999565e-01
5.000000000000000000e+00,1.700000000000000000e+01,5.797353590984130278e+00,9.495000000000000107e-01
6.000000000000000000e+00,1.700000000000000000e+01,5.845372958981897682e+00,9.455000000000000071e-01
7.000000000000000000e+00,1.700000000000000000e+01,5.894411138986470178e+00,9.419999999999999485e-01
8.000000000000000000e+00,1.700000000000000000e+01,5.939913056965451688e+00,9.479999999999999538e-01
9.000000000000000000e+00,1.700000000000000000e+01,5.988005374994827434e+00,9.479999999999999538e-01
1.000000000000000000e+01,1.700000000000000000e+01,6.037802200968144462e+00,9.489999999999999547e-01
1.000000000000000000e+00,1.800000000000000000e+01,5.570694204041501507e+00,9.479999999999999538e-01
2.000000000000000000e+00,1.800000000000000000e+01,5.622557538998080418e+00,9.399999999999999467e-01
3.000000000000000000e+00,1.800000000000000000e+01,5.669733596005244181e+00,9.515000000000000124e-01
4.000000000000000000e+00,1.800000000000000000e+01,5.719478882034309208e+00,9.535000000000000142e-01
5.000000000000000000e+00,1.800000000000000000e+01,5.766232171998126432e+00,9.505000000000000115e-01
6.000000000000000000e+00,1.800000000000000000e+01,5.815724468993721530e+00,9.505000000000000115e-01
7.000000000000000000e+00,1.800000000000000000e+01,5.861550742993131280e+00,9.459999999999999520e-01
8.000000000000000000e+00,1.800000000000000000e+01,5.911855826037935913e+00,9.465000000000000080e-01
9.000000000000000000e+00,1.800000000000000000e+01,5.958223960013128817e+00,9.479999999999999538e-01
1.000000000000000000e+01,1.800000000000000000e+01,6.006884275004267693e+00,9.465000000000000080e-01
1.000000000000000000e+00,1.900000000000000000e+01,5.707464736013207585e+00,9.495000000000000107e-01
2.000000000000000000e+00,1.900000000000000000e+01,5.757459085027221590e+00,9.439999999999999503e-01
3.000000000000000000e+00,1.900000000000000000e+01,5.808576797018758953e+00,9.565000000000000169e-01
4.000000000000000000e+00,1.900000000000000000e+01,5.858383475017035380e+00,9.525000000000000133e-01
5.000000000000000000e+00,1.900000000000000000e+01,5.902727947017410770e+00,9.549999999999999600e-01
6.000000000000000000e+00,1.900000000000000000e+01,5.954243320011300966e+00,9.549999999999999600e-01
7.000000000000000000e+00,1.900000000000000000e+01,6.003986955009168014e+00,9.475000000000000089e-01
8.000000000000000000e+00,1.900000000000000000e+01,6.051712954998947680e+00,9.509999999999999565e-01
9.000000000000000000e+00,1.900000000000000000e+01,6.099906101997476071e+00,9.489999999999999547e-01
1.000000000000000000e+01,1.900000000000000000e+01,6.146652187017025426e+00,9.525000000000000133e-01
1.000000000000000000e+00,2.000000000000000000e+01,5.827261976024601609e+00,9.509999999999999565e-01
2.000000000000000000e+00,2.000000000000000000e+01,5.879836469015572220e+00,9.425000000000000044e-01
3.000000000000000000e+00,2.000000000000000000e+01,5.927033958025276661e+00,9.529999999999999583e-01
4.000000000000000000e+00,2.000000000000000000e+01,5.977474482002435252e+00,9.539999999999999591e-01
5.000000000000000000e+00,2.000000000000000000e+01,6.027201843040529639e+00,9.519999999999999574e-01
6.000000000000000000e+00,2.000000000000000000e+01,6.074640913022449240e+00,9.539999999999999591e-01
7.000000000000000000e+00,2.000000000000000000e+01,6.121064355014823377e+00,9.545000000000000151e-01
8.000000000000000000e+00,2.000000000000000000e+01,6.170766264025587589e+00,9.545000000000000151e-01
9.000000000000000000e+00,2.000000000000000000e+01,6.220864627015544102e+00,9.505000000000000115e-01
1.000000000000000000e+01,2.000000000000000000e+01,6.269617893034592271e+00,9.515000000000000124e-01
1.000000000000000000e+00,2.100000000000000000e+01,5.952892859000712633e+00,9.539999999999999591e-01
2.000000000000000000e+00,2.100000000000000000e+01,6.004937388002872467e+00,9.465000000000000080e-01
3.000000000000000000e+00,2.100000000000000000e+01,6.052437667007325217e+00,9.555000000000000160e-01
4.000000000000000000e+00,2.100000000000000000e+01,6.100262635998660699e+00,9.515000000000000124e-01
5.000000000000000000e+00,2.100000000000000000e+01,6.148713911999948323e+00,9.539999999999999591e-01
6.000000000000000000e+00,2.100000000000000000e+01,6.195179249974898994e+00,9.555000000000000160e-01
7.000000000000000000e+00,2.100000000000000000e+01,6.243408665002789348e+00,9.529999999999999583e-01
8.000000000000000000e+00,2.100000000000000000e+01,6.292537194007309154e+00,9.525000000000000133e-01
9.000000000000000000e+00,2.100000000000000000e+01,6.340535111026838422e+00,9.505000000000000115e-01
1.000000000000000000e+01,2.100000000000000000e+01,6.388582985993707553e+00,9.519999999999999574e-01
1.000000000000000000e+00,2.200000000000000000e+01,5.772888061008416116e+00,9.605000000000000204e-01
2.000000000000000000e+00,2.200000000000000000e+01,5.824387071013916284e+00,9.525000000000000133e-01
3.000000000000000000e+00,2.200000000000000000e+01,5.874617847002809867e+00,9.595000000000000195e-01
4.000000000000000000e+00,2.200000000000000000e+01,5.931919091031886637e+00,9.575000000000000178e-01
5.000000000000000000e+00,2.200000000000000000e+01,5.974989867012482136e+00,9.545000000000000151e-01
6.000000000000000000e+00,2.200000000000000000e+01,6.027162812009919435e+00,9.539999999999999591e-01
7.000000000000000000e+00,2.200000000000000000e+01,6.068347491003805771e+00,9.509999999999999565e-01
8.000000000000000000e+00,2.200000000000000000e+01,6.117050077009480447e+00,9.515000000000000124e-01
9.000000000000000000e+00,2.200000000000000000e+01,6.164579235017299652e+00,9.499999999999999556e-01
1.000000000000000000e+01,2.200000000000000000e+01,6.214219004003098235e+00,9.505000000000000115e-01
1.000000000000000000e+00,2.300000000000000000e+01,5.934422345977509394e+00,9.595000000000000195e-01
2.000000000000000000e+00,2.300000000000000000e+01,5.984626877005212009e+00,9.475000000000000089e-01
3.000000000000000000e+00,2.300000000000000000e+01,6.032725837983889505e+00,9.585000000000000187e-01
4.000000000000000000e+00,2.300000000000000000e+01,6.080734336981549859e+00,9.535000000000000142e-01
5.000000000000000000e+00,2.300000000000000000e+01,6.129151044995523989e+00,9.529999999999999583e-01
6.000000000000000000e+00,2.300000000000000000e+01,6.178756242006784305e+00,9.545000000000000151e-01
7.000000000000000000e+00,2.300000000000000000e+01,6.226937914994778112e+00,9.499999999999999556e-01
8.000000000000000000e+00,2.300000000000000000e+01,6.275065216992516071e+00,9.535000000000000142e-01
9.000000000000000000e+00,2.300000000000000000e+01,6.323063307994743809e+00,9.529999999999999583e-01
1.000000000000000000e+01,2.300000000000000000e+01,6.371899650985142216e+00,9.489999999999999547e-01
1.000000000000000000e+00,2.400000000000000000e+01,6.129279661981854588e+00,9.599999999999999645e-01
2.000000000000000000e+00,2.400000000000000000e+01,6.180950259964447469e+00,9.445000000000000062e-01
3.000000000000000000e+00,2.400000000000000000e+01,6.230349163961363956e+00,9.585000000000000187e-01
4.000000000000000000e+00,2.400000000000000000e+01,6.278638244984904304e+00,9.569999999999999618e-01
5.000000000000000000e+00,2.400000000000000000e+01,6.325258079974446446e+00,9.519999999999999574e-01
6.000000000000000000e+00,2.400000000000000000e+01,6.375261677982052788e+00,9.565000000000000169e-01
7.000000000000000000e+00,2.400000000000000000e+01,6.423800871009007096e+00,9.529999999999999583e-01
