1.000000000000000000e+02,3.000000000000000000e+00,3.000000000000000000e+01,2.034650315006729215e+00,6.454999999999999627e-01
1.000000000000000000e+03,3.000000000000000000e+00,3.000000000000000000e+01,1.525996916985604912e+00,8.994999999999999662e-01
5.000000000000000000e+03,3.000000000000000000e+00,3.000000000000000000e+01,2.441725665994454175e+00,9.459999999999999520e-01
1.000000000000000000e+04,3.000000000000000000e+00,3.000000000000000000e+01,4.773286426963750273e+00,9.555000000000000160e-01
1.500000000000000000e+04,3.000000000000000000e+00,3.000000000000000000e+01,4.679142372042406350e+00,9.599999999999999645e-01
2.000000000000000000e+04,3.000000000000000000e+00,3.000000000000000000e+01,6.119743735005613416e+00,9.645000000000000240e-01
3.000000000000000000e+04,3.000000000000000000e+00,3.000000000000000000e+01,8.206317937932908535e+00,9.709999999999999742e-01
4.000000000000000000e+04,3.000000000000000000e+00,3.000000000000000000e+01,1.068883419100893661e+01,9.725000000000000311e-01
